Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Stop ID,Stop Name,Bus Stop Latitude,Bus Stop Longitude,Violation Georeference,Bus Stop Georeference
351260892,a0ad8104ac563e3eada34f66d741004091bc3b37bab873597692ca4219b39f49,01/23/2023 04:24:00 PM,01/23/2023 05:37:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63048833,-73.94745967,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94745967 40.63048833),POINT (-73.945851 40.62188)
351260884,b51252cf83b668a2fafab3787340390a43e561cf12d64b110056b3debcde16b3,01/23/2023 04:24:00 PM,01/23/2023 04:35:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63064167,-73.94748167,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94748167 40.63064167),POINT (-73.945851 40.62188)
351260639,5dc175dbc8f7162e894be1ecc7360e3b789701cc99bd5896b0d42a544ee083e2,01/23/2023 12:58:33 PM,01/23/2023 01:04:42 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6361151666667,-73.9480261666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9480261666667 40.6361151666667),POINT (-73.948517 40.640085)
351260592,9a5e6aedc3913ed9f46ef373e8d232622ed4a8513b1e06fe0fcfd6294b1a67ee,01/23/2023 12:39:48 PM,01/23/2023 12:58:43 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6351716666667,-73.9479083333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9479083333333 40.6351716666667),POINT (-73.948517 40.640085)
351260584,8b508068c4fc171f741d83fdd15562ba173b304baee324e30691629437271e7d,01/23/2023 04:24:05 PM,01/23/2023 04:35:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6298416666667,-73.9474133333333,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474133333333 40.6298416666667),POINT (-73.945851 40.62188)
351260380,8f0c8195c94e6db96ee13ff347170679c0667aab215f6b6d5de7b0d67a453133,01/23/2023 03:13:00 PM,01/23/2023 03:27:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65198833,-73.94967167,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.94967167 40.65198833),POINT (-73.95244 40.651173)
351256594,83e4e4ea6a720b5ce2ef79cba5b5bb588a46b7a1cb4a6b1c2caa9a288026854c,01/23/2023 10:25:05 AM,01/23/2023 10:31:13 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6965678333333,-73.9529,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9529 40.6965678333333),POINT (-73.953484 40.699506)
351252978,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,01/23/2023 07:15:56 AM,01/23/2023 09:50:04 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6668386666667,-73.9507293333333,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507293333333 40.6668386666667),POINT (-73.950508 40.670871)
351248079,9a09c8ce470f054fc29a4981347bf9ade1545f50b1051b4e22505e479d7a3868,01/23/2023 09:18:56 AM,01/23/2023 09:38:07 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.630498,-73.9474291666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474291666667 40.630498),POINT (-73.945851 40.62188)
351248078,928c9deddf1a17622cc8683c407ff24e8b06c2e194e6296b5ebef77dc7eb48e5,01/23/2023 09:11:06 AM,01/23/2023 09:31:44 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6942203333333,-73.9524206666667,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9524206666667 40.6942203333333),POINT (-73.953484 40.699506)
351248057,f5bd65a3b004aeca4a5c4163d4c5247648ae6f9e7a4ebb2c56da92f111e113ea,01/23/2023 09:16:18 AM,01/23/2023 09:38:38 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6336681666667,-73.9477608333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477608333333 40.6336681666667),POINT (-73.948517 40.640085)
351248056,f24db9bfe5bdc13f733c4c89f8e6edaf14b29167f2caf4ae6de14f88d5b3b6d8,01/23/2023 08:42:00 AM,01/23/2023 09:24:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66651617,-73.95083133,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.95083133 40.66651617),POINT (-73.950508 40.670871)
351246333,f988e18f8b343fd394cfc94d0c040785e951575d9e6a73f44641434900ee992c,01/23/2023 08:35:26 AM,01/23/2023 08:46:19 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6666631666667,-73.9508663333333,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9508663333333 40.6666631666667),POINT (-73.950508 40.670871)
351246308,cb23f6d12fb7da6854809fa0a2bf6362b3bc60384df0b8cff03d47bb94d88073,01/23/2023 07:51:00 AM,01/23/2023 08:43:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66675967,-73.9534975,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.9534975 40.66675967),POINT (-73.953748 40.663626)
351179019,aec496b31472c7ddfe18e4c75f9435655ac432c24e35ed33f9c1b2e93a349be2,01/22/2023 05:47:04 PM,01/22/2023 05:57:20 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6305885,-73.9474575,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474575 40.6305885),POINT (-73.945851 40.62188)
351178812,8c7165393da789e9cd807492f96700cd99bc15adcb0ee4c87d4915bab3602051,01/22/2023 05:22:00 PM,01/22/2023 05:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.62934917,-73.94734933,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94734933 40.62934917),POINT (-73.945851 40.62188)
351174746,fc0fc3d1b128279e7c6523603aa210ee07cd3cef7e476ea5eaaf8e3e88283a98,01/22/2023 05:09:00 PM,01/22/2023 05:22:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630514,-73.94742817,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94742817 40.630514),POINT (-73.945851 40.62188)
351120047,8e17359eced39f95d4520c78b80214a3bd5546f887ca0f883b1ebfb2c776cf24,01/22/2023 08:38:32 AM,01/22/2023 01:19:22 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.632246,-73.9475838333333,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475838333333 40.632246),POINT (-73.947438 40.631827)
351069791,63a2c5113f594d65a45b1c189a7fc4afa2433bff519ae3559ae5f1f59a62c548,01/21/2023 02:16:00 PM,01/21/2023 03:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633778,-73.9476745,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476745 40.633778),POINT (-73.948517 40.640085)
351069639,92c6d4e2dbfb014291fe0bb0a479346385f831780516484bfadb2366ff0558ab,01/21/2023 05:48:00 PM,01/21/2023 06:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6339735,-73.94776367,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94776367 40.6339735),POINT (-73.948517 40.640085)
351066368,5d7688d684e4c2bc2656a51332c674f959e1c798eb73a0ecd443c7da1ae30e5f,01/20/2023 09:33:00 PM,01/20/2023 09:40:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63237867,-73.94760383,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.94760383 40.63237867),POINT (-73.947438 40.631827)
351056396,19f1459f8c29b9c94f21b4e20b4ddd75ddd722ba9695286fa93efcf6015d3e43,01/21/2023 04:21:00 PM,01/21/2023 05:49:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633436,-73.9477295,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477295 40.633436),POINT (-73.948517 40.640085)
351056394,0c2ef1769e4787c1624b9b54af68fb402643b9cfdfc0ad70babcfe52484f02a1,01/21/2023 03:31:54 PM,01/21/2023 03:51:31 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6335243333333,-73.9477703333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477703333333 40.6335243333333),POINT (-73.948517 40.640085)
351056392,86f875e9c9d3142cf44c02c897b7a140e7a5639a69dcbe5c7c6145bfe43fbb9b,01/21/2023 03:31:39 PM,01/21/2023 04:19:49 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.6340045,-73.9477976666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477976666667 40.6340045),POINT (-73.948517 40.640085)
351056391,8f47764473768cb940d8b6b4624c4f0efe830938209beb8e9678f30e2406c2b4,01/21/2023 03:31:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633576,-73.9477755,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477755 40.633576),POINT (-73.948517 40.640085)
351056389,3a56d77b15b7b23f7061f552ae3e653a81943e48b00adba64e8e61cfe840bece,01/21/2023 03:31:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6336165,-73.9477805,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477805 40.6336165),POINT (-73.948517 40.640085)
351050817,a89186a0b3d5e4ed9f6c7ee086e159ef0f6768a86d5205c172657dda223b46ff,01/21/2023 07:17:00 PM,01/21/2023 09:56:34 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6321895,-73.947661,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947661 40.6321895),POINT (-73.947438 40.631827)
351050809,4572be247470d3731215987f1b97b376c12d5c88daad3c1473df38e1c003beae,01/21/2023 03:13:00 PM,01/21/2023 03:51:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63340067,-73.94776183,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94776183 40.63340067),POINT (-73.948517 40.640085)
351050804,551259067f784318946626db083c11ca723e6aed3e61d6bbe471b8e250ef8010,01/21/2023 05:48:09 PM,01/21/2023 06:24:00 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.6339408333333,-73.9478131666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9478131666667 40.6339408333333),POINT (-73.948517 40.640085)
351049212,bb9497d25b45aeee2b57d195cfb28b3e3bb0bad323ceeccb45cc7d870971fdd6,01/20/2023 05:55:17 PM,01/20/2023 06:01:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6688131666667,-73.9505281666667,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9505281666667 40.6688131666667),POINT (-73.950508 40.670871)
351036841,13ccf44f3b9ad82572fad5ec67dbd1a297f879d604c99ecbed709f7faf363f81,01/21/2023 07:28:42 AM,01/21/2023 07:41:15 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6348375,-73.9477851666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477851666667 40.6348375),POINT (-73.948517 40.640085)
351036840,f3ce693a5470e2f1ead0b4cc01e676790b0b3e3a68f6a600ed3babac39130b4f,01/21/2023 01:01:57 PM,01/21/2023 01:10:47 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6349208333333,-73.947982,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947982 40.6349208333333),POINT (-73.948517 40.640085)
351036756,4752bcd02986ba3dfad4784bede6b34355bfb038cb60dcf90a96b8a54b71d52c,01/21/2023 07:28:33 AM,01/21/2023 01:10:34 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.6359436666667,-73.9480725,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9480725 40.6359436666667),POINT (-73.948517 40.640085)
351036694,227ebb58663b11998d9a26d0970671cf5b80e20e778abc18b6c5ad4612d62064,01/21/2023 07:28:40 AM,01/21/2023 07:41:10 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6349856666667,-73.9478053333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9478053333333 40.6349856666667),POINT (-73.948517 40.640085)
351033390,c20d5b5cdc8e6b7d71d08d88c10a15d249be3ad4c08c5c52ea84e039d522bf27,01/21/2023 06:20:21 AM,01/21/2023 06:27:57 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6323101666667,-73.9475668333333,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475668333333 40.6323101666667),POINT (-73.947438 40.631827)
351033384,b08b8805ba311df2f281aab9f8c43641b12b91c7afa2f87b0aeb7680539964b0,01/21/2023 07:28:43 AM,01/21/2023 07:41:17 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6347113333333,-73.947766,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947766 40.6347113333333),POINT (-73.948517 40.640085)
351033383,112b78a19d59c00add8b4fa63b37f97657cb61585dc0ed9a89da13d4b8952711,01/21/2023 10:32:31 AM,01/21/2023 10:53:03 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.63436,-73.9478626666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9478626666667 40.63436),POINT (-73.948517 40.640085)
351033373,2dbc76ff6cce6b39d5247a319220911ad63055a1f8dc9c6ffcec90d3448f59b8,01/21/2023 08:37:00 AM,01/21/2023 08:55:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63388483,-73.9477645,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477645 40.63388483),POINT (-73.948517 40.640085)
351033372,337ef439e8d980093a8f713f5c467479c6e7bd2747e763edbfd1f6259db99464,01/21/2023 08:37:00 AM,01/21/2023 08:55:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63388483,-73.9477645,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477645 40.63388483),POINT (-73.948517 40.640085)
351025600,2852ed0b56876bc7272d257a1bab438f9c2bf7a59df1b921949352b7b86d3739,01/20/2023 10:23:00 AM,01/20/2023 10:47:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.67486367,-73.9499585,308435,NOSTRAND AV/FULTON ST,40.67997,-73.949642,POINT (-73.9499585 40.67486367),POINT (-73.949642 40.67997)
351025591,681364055cf347581db85042a6d863d96c8e99449311a072e79b358803769dd8,01/20/2023 08:35:00 AM,01/20/2023 08:48:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63355367,-73.9477675,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477675 40.63355367),POINT (-73.948517 40.640085)
351022368,e9142ae4a6e154ced556df3c30100e97b8b7130dddece9e1131535585bf0c1cc,01/21/2023 09:56:00 AM,01/21/2023 10:32:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63498383,-73.947872,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947872 40.63498383),POINT (-73.948517 40.640085)
351020145,6f24c4a29b08b030c733166467977ed8906ecebfac7c62a22084defe4901c435,01/21/2023 09:56:00 AM,01/21/2023 10:06:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63592533,-73.94800333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94800333 40.63592533),POINT (-73.948517 40.640085)
351016117,2bee1d8284f01e73fdadad17c1968f5dd2a4946ee4243e544d353421d3dcae1b,01/21/2023 07:28:38 AM,01/21/2023 08:16:46 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635379,-73.9479365,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9479365 40.635379),POINT (-73.948517 40.640085)
351016103,3f415edbfb07ab2218227025e946d3e5c0ff12fd998f8c19af42841af439a8d5,01/21/2023 07:38:58 AM,01/21/2023 08:19:48 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6308938333333,-73.9474011666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474011666667 40.6308938333333),POINT (-73.945851 40.62188)
351016101,ec2535c00111c60f2c5908a1ba0f64e9bd0eec26d22b1599b507337096ec6624,01/21/2023 07:28:00 AM,01/21/2023 08:16:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6358905,-73.94798783,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94798783 40.6358905),POINT (-73.948517 40.640085)
350970345,b8546c322b1e334b54b48abfda795c07932a80fe73e3b74fa6ad860bcdff6161,01/20/2023 04:11:00 PM,01/20/2023 06:21:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66490383,-73.950921,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950921 40.66490383),POINT (-73.950508 40.670871)
350953795,5bf6020bdd12f7bb7cb2b84efb304271dfed08e2a7e325fb419ca09409b3dcfc,01/20/2023 06:00:35 PM,01/20/2023 06:13:14 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6333036666667,-73.947729,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947729 40.6333036666667),POINT (-73.948517 40.640085)
350953794,15c57ad325860154e5911e665554981a903fa4bab26caf7d84734dc6cbb8703b,01/20/2023 06:00:00 PM,01/20/2023 06:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63343567,-73.94773667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94773667 40.63343567),POINT (-73.948517 40.640085)
350953793,475665cbbbbdae662cbcc9a2b1b055bf72f3eb7021b8eaefa7d59e8e00b75701,01/20/2023 05:56:00 PM,01/20/2023 06:12:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.64399017,-73.94876167,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.94876167 40.64399017),POINT (-73.949609 40.650362)
350953273,5c370d5aa466faea1af502d098d907b2f83e00486ffe830c74051dab4dd70f07,01/20/2023 05:53:09 PM,01/20/2023 06:09:45 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6507623333333,-73.9494958333333,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.9494958333333 40.6507623333333),POINT (-73.950113 40.655011)
350953242,456a79c39f665b2bc5c3899daec224b0601e20b92449894761819a53202f7533,01/20/2023 05:43:00 PM,01/20/2023 05:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66565167,-73.950864,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950864 40.66565167),POINT (-73.950508 40.670871)
350953197,11355463720b1a80cd0101dbb31736a4d12761ca7e49d83f5054b665e3657ccb,01/20/2023 05:51:40 PM,01/20/2023 06:03:52 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6512828333333,-73.9496146666667,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.9496146666667 40.6512828333333),POINT (-73.950113 40.655011)
350948633,0e6e3f652ebb17fb1853897bbb47078cd0e386b2a86ccf741a5e6f09a21cc5d8,01/20/2023 04:20:00 PM,01/20/2023 04:43:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630607,-73.94752283,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94752283 40.630607),POINT (-73.945851 40.62188)
350948630,42c0ae23dcd289305edfa866ca67a10993b62ec2cbfa215cafc7aed203080dc9,01/20/2023 04:20:00 PM,01/20/2023 04:34:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63071383,-73.947441,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947441 40.63071383),POINT (-73.945851 40.62188)
350948629,1b6dd826686ab021a28c16031896cdc11fa76cdbf30a723bc263c865663fac18,01/20/2023 05:33:43 PM,01/20/2023 05:43:02 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6803321666667,-73.9495706666667,307905,NOSTRAND AV/GATES AV,40.685866,-73.950754,POINT (-73.9495706666667 40.6803321666667),POINT (-73.950754 40.685866)
350948628,ecb1970e2f9c52c05b6330552454de1e58d62b1b3aff41d5179ab8ce5270d107,01/20/2023 04:20:00 PM,01/20/2023 04:34:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6306535,-73.9474355,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474355 40.6306535),POINT (-73.945851 40.62188)
350947927,13ccf44f3b9ad82572fad5ec67dbd1a297f879d604c99ecbed709f7faf363f81,01/20/2023 07:27:47 AM,01/20/2023 07:37:43 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635244,-73.9477846666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477846666667 40.635244),POINT (-73.948517 40.640085)
350943089,f78a869a1d9726dcbc354fc57fe1c8581d5891cbbaee5e0ed1d766e0c08aa1e4,01/20/2023 03:43:14 PM,01/20/2023 03:51:20 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6337576666667,-73.9477281666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477281666667 40.6337576666667),POINT (-73.948517 40.640085)
350943086,42d6b4b4235d4b3aaff64ebcb21d24556b9cad87751860e3f4201a95e91b113e,01/20/2023 03:33:00 PM,01/20/2023 03:45:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65123867,-73.94962133,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.94962133 40.65123867),POINT (-73.950113 40.655011)
350936777,19e52b069d2961cdc74737f20b9fe0b3a24b37211dac7b0cea29eb429249d1e7,01/20/2023 03:27:00 PM,01/20/2023 03:43:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63352383,-73.94771633,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94771633 40.63352383),POINT (-73.948517 40.640085)
350930822,e2fc3e6c72f4b1ae51c48a277b935b693df5bb83c7859030bb421b8a9cbd104b,01/20/2023 02:13:00 PM,01/20/2023 02:19:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.638091,-73.9512095,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9512095 40.638091),POINT (-73.947438 40.631827)
350923325,34a458067c6d40125cb2e9935d93b95043b230a5486904d3e84c2305233b1b23,01/20/2023 11:52:00 AM,01/20/2023 12:24:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63160367,-73.94751267,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94751267 40.63160367),POINT (-73.945851 40.62188)
350922910,10a5aabf47108124387f29f0cd85250ca36a803dced85fb11f8ddc26a17c411a,01/20/2023 12:47:00 PM,01/20/2023 12:56:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65445783,-73.95295383,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.95295383 40.65445783),POINT (-73.95244 40.651173)
350903598,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,01/20/2023 07:14:15 AM,01/20/2023 09:50:16 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.666855,-73.9508178333333,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9508178333333 40.666855),POINT (-73.950508 40.670871)
350903590,a025770b78fba9f315e0eaec0014eb8cbfd0c53b2e8d7dc05e7e3c5ba923959e,01/20/2023 09:02:34 AM,01/20/2023 09:52:34 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6311246666667,-73.9475771666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9475771666667 40.6311246666667),POINT (-73.945851 40.62188)
350903560,561dc6fbbc9188068f7ac0e8d13ed19e0b77f0219f77e060c073698c9cc77635,01/20/2023 09:02:02 AM,01/20/2023 09:52:10 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6293615,-73.9474046666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474046666667 40.6293615),POINT (-73.945851 40.62188)
350899781,3f458190e67894eae37e3e122850dc0f47bafbb450166309afda263437ff46e3,01/20/2023 07:27:55 AM,01/20/2023 07:56:40 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6346273333333,-73.9478681666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9478681666667 40.6346273333333),POINT (-73.948517 40.640085)
350899544,9a09c8ce470f054fc29a4981347bf9ade1545f50b1051b4e22505e479d7a3868,01/20/2023 08:25:17 AM,01/20/2023 09:02:19 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6304515,-73.9474778333333,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474778333333 40.6304515),POINT (-73.945851 40.62188)
350771489,cc3f76977269c405c4df4c6175306ad8df631245c6ec9d9a6eda39232c798046,01/19/2023 11:43:12 AM,01/19/2023 11:56:30 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.642453,-73.9515991666667,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.9515991666667 40.642453),POINT (-73.95136 40.641107)
350762104,c89e6062852a1d50dbdc51a33bb60c3d723cb46c49f6cba470ad94e5c1cf6cbb,01/19/2023 02:41:00 PM,01/19/2023 03:04:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65378483,-73.949913,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.949913 40.65378483),POINT (-73.950113 40.655011)
350750084,9855895285ea20e3fc10bd0928d8be4167e249595621c65649b3da812bfe5ae1,01/19/2023 08:48:00 AM,01/19/2023 09:10:00 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6333996666667,-73.9476598333333,306906,NOSTRAND AV/Flatbush av,40.632685,-73.947721,POINT (-73.9476598333333 40.6333996666667),POINT (-73.947721 40.632685)
350748553,3f458190e67894eae37e3e122850dc0f47bafbb450166309afda263437ff46e3,01/19/2023 07:17:52 AM,01/19/2023 08:19:56 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6346561666667,-73.94783,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94783 40.6346561666667),POINT (-73.948517 40.640085)
