Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Stop ID,Stop Name,Bus Stop Latitude,Bus Stop Longitude,Violation Georeference,Bus Stop Georeference
358318133,c79faf194b311dacab4a244f7184fe20a3a42637912959d486c1d5904851384d,03/20/2023 08:36:00 AM,03/20/2023 09:04:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63367,-73.94765667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94765667 40.63367),POINT (-73.948517 40.640085)
358312079,7506641a868e57739c29b4146c5eddaebaa2f8b4cae4a19828393ad3c4a40f53,03/20/2023 07:32:00 AM,03/20/2023 05:30:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.664098,-73.95379567,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.95379567 40.664098),POINT (-73.953748 40.663626)
358312062,b280989954020833d7563d1e99d5277b54fb5c280c4b696df9c171af825128b4,03/20/2023 05:27:00 PM,03/20/2023 05:37:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6676015,-73.950546,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950546 40.6676015),POINT (-73.950508 40.670871)
358312060,cd4b72a093686aac9024fbc54b8e6da5c3ac5d523deb95f0c197a574ba5b83bd,03/20/2023 05:27:00 PM,03/20/2023 05:37:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.668493,-73.95050183,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.95050183 40.668493),POINT (-73.950508 40.670871)
358312055,4b02c955583514a42647ac3952fa439d7f548859790b098fa1ad5d9efd9b8ec7,03/20/2023 05:18:46 PM,03/20/2023 05:00:18 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6968478333333,-73.9529305,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9529305 40.6968478333333),POINT (-73.953484 40.699506)
358307680,ab8748817203a4dc48d3f59b1acf2e5113163e76303475d645b62d55fef2aee8,03/20/2023 04:49:45 PM,03/20/2023 05:12:06 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6307285,-73.9475391666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9475391666667 40.6307285),POINT (-73.945851 40.62188)
358307671,0a70cb80a5002cf079f6fab15f8a228ac574ed88fd8f9f83ffa3e02af1b84f37,03/20/2023 05:01:00 PM,03/20/2023 05:11:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.629786,-73.94745083,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94745083 40.629786),POINT (-73.945851 40.62188)
358307571,5d00ba9c6457aa060eb9a09b21711c42065c53b6d1271f3afea6f29654dfa80b,03/20/2023 04:49:32 PM,03/20/2023 05:11:52 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6298731666667,-73.947461,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947461 40.6298731666667),POINT (-73.945851 40.62188)
358307570,39407350eb9e020dfdac09ece719265f6447971b9546b2cee42b74a51a810868,03/20/2023 04:49:33 PM,03/20/2023 06:41:30 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6299956666667,-73.9474441666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474441666667 40.6299956666667),POINT (-73.945851 40.62188)
358307127,1e93689e26d879e551c9844f244270b822e245138e7b4108725b9159994649e8,03/20/2023 04:45:54 PM,03/20/2023 05:09:36 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6336526666667,-73.9476655,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476655 40.6336526666667),POINT (-73.948517 40.640085)
358307043,bb8ba6309d60d1bfffd396fb21c05fc912f923938a6fcfd7a5244559c3dfcc50,03/20/2023 04:45:00 PM,03/20/2023 05:09:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63369233,-73.94766967,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94766967 40.63369233),POINT (-73.948517 40.640085)
358307041,7ef2e1d8442ec0c65fdfed96d0602b9c8984ec800d3d9aea871be117548c51fd,03/20/2023 04:33:22 PM,03/20/2023 04:45:56 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6336388333333,-73.9476678333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476678333333 40.6336388333333),POINT (-73.948517 40.640085)
358301381,6f95f48baa8573d0ef4358a5721d777180438105f0b71eb931728257bb704598,03/20/2023 08:40:00 AM,03/20/2023 04:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.663875,-73.953865,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.953865 40.663875),POINT (-73.953748 40.663626)
358301379,be2d9b8ae136d5a77946a5cd472bad04a01344ad28d4d5b49907cf2f05560fca,03/20/2023 04:09:00 PM,03/20/2023 04:27:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66763967,-73.9506825,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9506825 40.66763967),POINT (-73.950508 40.670871)
358301374,19ea7782e323f2c3f6ae5f5a022800eceabf3c898c4426020a839048f7646070,03/20/2023 04:11:12 PM,03/20/2023 04:27:23 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6668953333333,-73.9507565,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507565 40.6668953333333),POINT (-73.950508 40.670871)
358299522,4400c3a0f9fb651993f1abf04e50e0f2933d177a582fc3f53ea18d8c55ff9c82,03/20/2023 08:00:14 AM,03/20/2023 03:59:11 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6322238333333,-73.947562,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947562 40.6322238333333),POINT (-73.947438 40.631827)
358298673,683ec4553579a1b97523bb335981734c667741608200d7b18a28916e5f0dc62f,03/20/2023 03:51:23 PM,03/20/2023 04:01:29 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6365328333333,-73.9509525,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9509525 40.6365328333333),POINT (-73.947438 40.631827)
358292809,9e8dabd07203c63a10cc1bb641e6eed33298dcb53161765742290f57358f615e,03/20/2023 03:22:53 PM,03/20/2023 03:51:34 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6334906666667,-73.9477538333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477538333333 40.6334906666667),POINT (-73.948517 40.640085)
358292611,c32c18eabc19e661af957a84af1b911b9ddbe44add7fed24032fc20396b5b879,03/20/2023 07:26:54 AM,03/20/2023 07:46:21 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6493095,-73.9524558333333,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.9524558333333 40.6493095),POINT (-73.95136 40.641107)
358292610,8d100df6ad43c426b6ab119a19dfe70091d71d2a04d53f668e7ee41c3f9a5b46,03/20/2023 07:50:16 AM,03/20/2023 08:37:59 AM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.654468,-73.9529371666667,303942,ROGERS AV/CHURCH AV,40.651173,-73.95244,POINT (-73.9529371666667 40.654468),POINT (-73.95244 40.651173)
358292571,2c8c0733ea026d3cd8dae1d13967f0c622305c97da104ed400846ed0c9814e99,03/20/2023 10:00:17 AM,03/20/2023 10:49:39 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6366016666667,-73.9510716666667,302825,NOSTRAND AV/AV X,40.594243,-73.940584,POINT (-73.9510716666667 40.6366016666667),POINT (-73.940584 40.594243)
358292556,818cf423dce5ca5d87ae9870580e18106de9eaf45a03ef4e87c8b6fd22dce8cd,03/20/2023 07:38:40 AM,03/20/2023 08:48:41 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.6990086666667,-73.9532255,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9532255 40.6990086666667),POINT (-73.953484 40.699506)
358282518,10d752a9a5993447725df80346756f74254df584056e40750fd2ad8e3c6fbf00,03/20/2023 08:40:00 AM,03/20/2023 01:59:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.66376833,-73.95389333,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.95389333 40.66376833),POINT (-73.953748 40.663626)
358282516,e4e4a26c352d5208c06e4cb5c3fe2beebbc3973a5a71a44998e1591e73063985,03/20/2023 10:50:00 AM,03/20/2023 11:16:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6435865,-73.95179783,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.95179783 40.6435865),POINT (-73.95136 40.641107)
358282414,0b970cdb1a09179b75d38c84282e4749aaa26929ffb1bec4458c9a34686806c5,03/20/2023 07:19:00 AM,03/20/2023 07:27:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63553217,-73.94799683,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94799683 40.63553217),POINT (-73.948517 40.640085)
358282034,b44ae2aa72e65f955f3dc02b5bbd2b78ee45eea4eff560a9e75371d4f4fe6933,03/20/2023 11:35:00 AM,03/20/2023 11:48:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.698972,-73.95335467,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95335467 40.698972),POINT (-73.953484 40.699506)
358267773,abdda1f3f3e5c758a13fc0047e1959a97e5577c82fc728b9da699d647d487471,03/20/2023 11:34:00 AM,03/20/2023 11:48:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.69937717,-73.95343233,303422,BEDFORD AV/FLUSHING AV,40.698884,-73.956915,POINT (-73.95343233 40.69937717),POINT (-73.956915 40.698884)
358267495,476643f896903941840f415bc906a4b7c777dc99c43c5ba6af116550d8f5ee9b,03/20/2023 11:37:00 AM,03/20/2023 11:50:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6961785,-73.95282533,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95282533 40.6961785),POINT (-73.953484 40.699506)
358253531,c49f0c65313c396e90e5933a319d65539119a16d8c10dbefb955c0f2977adcab,03/20/2023 07:41:31 AM,03/20/2023 10:18:10 AM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.6946028333333,-73.952426,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952426 40.6946028333333),POINT (-73.953484 40.699506)
358253344,b028e7b30ae6629575651e0369e15c482a1b97a7d437334f1b1cf00f5c06a78f,03/20/2023 07:20:36 AM,03/20/2023 07:27:20 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6352241666667,-73.9479635,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9479635 40.6352241666667),POINT (-73.948517 40.640085)
358253307,7d54564e430cf62e09d6efdb9fde837d0cb59a29a0209e128b5cf4b072e6ca0e,03/20/2023 07:16:00 AM,03/20/2023 09:16:33 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6668421666667,-73.9508031666667,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9508031666667 40.6668421666667),POINT (-73.950508 40.670871)
358253306,3fe575a4c77cacad35a50e574290cbd6cdf962924da5563f3d3c64a4b9440ff6,03/20/2023 07:38:39 AM,03/20/2023 06:16:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6990685,-73.953328,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.953328 40.6990685),POINT (-73.953484 40.699506)
358172485,0d812030096518a5ed3d4ef46e8cd78e502f4f1fa26476201875479fb1ae35d8,03/19/2023 05:01:38 PM,03/19/2023 06:06:14 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6302013333333,-73.9476211666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9476211666667 40.6302013333333),POINT (-73.945851 40.62188)
358172475,eb1232ad88affb6cc1378be2daf92b5e7bc025e8d83778f3733a83c7695b6dbe,03/19/2023 04:09:00 PM,03/19/2023 06:06:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63037083,-73.94763633,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94763633 40.63037083),POINT (-73.945851 40.62188)
358161822,5b78c39fc5e422fab0552c9568c62fde09feaca1eb381c869272a2cc84ef141c,03/19/2023 04:09:00 PM,03/19/2023 05:01:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63047017,-73.94738267,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94738267 40.63047017),POINT (-73.945851 40.62188)
358108004,561dc6fbbc9188068f7ac0e8d13ed19e0b77f0219f77e060c073698c9cc77635,03/19/2023 09:01:44 AM,03/19/2023 09:49:49 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6302436666667,-73.9474026666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474026666667 40.6302436666667),POINT (-73.945851 40.62188)
358089998,2dd8abd06114fb0f63a1b17b3b697ebb39c0261d12608d21c4cec6db75893cf3,03/18/2023 05:13:00 PM,03/18/2023 06:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63387817,-73.94780333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94780333 40.63387817),POINT (-73.948517 40.640085)
358089997,1fe95e3eb09c5a50eae01bcf65bad4ce5d3340488e4a9117433a2c1e081d14df,03/18/2023 04:54:00 PM,03/18/2023 05:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6339785,-73.94783317,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94783317 40.6339785),POINT (-73.948517 40.640085)
358084942,aada2d0fe8ee7256f145cbae1d961565c289ed08b3fcc3e6f0c9489e9f8f47e5,03/18/2023 02:56:00 PM,03/18/2023 03:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63395733,-73.94768133,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94768133 40.63395733),POINT (-73.948517 40.640085)
358084936,c2da6dafcba96ad507125bb4df02a76cf843778e15ab41e9f22ae2f61afb8291,03/18/2023 07:54:25 AM,03/18/2023 08:15:23 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6306166666667,-73.947465,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947465 40.6306166666667),POINT (-73.945851 40.62188)
358084935,5034be8ab195520e7cab61d80d8ec5b54a5893f14330b12f123b1a9dbd159d75,03/18/2023 02:47:00 PM,03/18/2023 02:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63339,-73.94763667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94763667 40.63339),POINT (-73.948517 40.640085)
358069479,4f0c8694215929b25dd4b2962337e484d5de70a2667e1ff33712b4b1ea7def9d,03/18/2023 06:13:00 PM,03/18/2023 06:19:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63366017,-73.94767417,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94767417 40.63366017),POINT (-73.948517 40.640085)
358069478,26897e13aa40d208989f93c9b43bbafcd97adf7a82cd1b46a61ea80c75fadce5,03/18/2023 06:13:59 PM,03/18/2023 06:19:36 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6335858333333,-73.9476658333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476658333333 40.6335858333333),POINT (-73.948517 40.640085)
358069477,434abe2508ecb5772afb6064d2af624e063b946ff92d9fee0187b3f396a5506a,03/17/2023 06:03:00 PM,03/17/2023 06:09:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6321825,-73.94749667,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.94749667 40.6321825),POINT (-73.947438 40.631827)
358069473,98ab5b6a680685906836c9ef499acf31e9f3c883ea98c2c5af24af914d507c53,03/17/2023 07:44:48 AM,03/17/2023 10:36:37 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6990713333333,-73.9533946666667,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9533946666667 40.6990713333333),POINT (-73.953484 40.699506)
358069470,02bfb82a374c50cfd6ae503e1cc2d27dd9c70419366d1b25ccda3fc19feeaa6c,03/17/2023 08:18:00 AM,03/17/2023 08:40:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63380033,-73.94779133,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94779133 40.63380033),POINT (-73.948517 40.640085)
358069469,818cf423dce5ca5d87ae9870580e18106de9eaf45a03ef4e87c8b6fd22dce8cd,03/17/2023 07:39:06 AM,03/17/2023 07:44:54 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.6990148333333,-73.9534308333333,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9534308333333 40.6990148333333),POINT (-73.953484 40.699506)
358046383,00d2359f0d841fc3573a7d61b9dc78bb35c94720be103b0051e7aa48eb837cf9,03/18/2023 06:27:41 PM,03/18/2023 06:43:56 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6333938333333,-73.947725,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947725 40.6333938333333),POINT (-73.948517 40.640085)
358046381,4f2679aaf82c6b35d37869d24542ee281055c98cd1aef90fc1235e25275b2c2c,03/18/2023 06:19:37 PM,03/18/2023 06:43:54 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6334838333333,-73.9477336666667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477336666667 40.6334838333333),POINT (-73.948517 40.640085)
358046380,6b316efe590644f23cd340361aaf11bfdb6f08d12bc91c0b2821b4e8964fedd6,03/18/2023 06:18:00 PM,03/18/2023 06:25:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63383283,-73.94785867,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94785867 40.63383283),POINT (-73.948517 40.640085)
358038633,cffcc3944856ebafcd19b115fec2448746564551d44824e423fec8374d28ffb3,03/18/2023 04:06:05 PM,03/18/2023 04:54:07 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6337233333333,-73.947645,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947645 40.6337233333333),POINT (-73.948517 40.640085)
358038582,7809401ffbd3eab88b72c792bcd2d2d910981a9eab9008fbbb92ebb330af34d2,03/18/2023 05:01:50 PM,03/18/2023 05:09:28 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6323193333333,-73.9475058333333,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475058333333 40.6323193333333),POINT (-73.947438 40.631827)
358034193,c950a163ff8be8580b8d29d59deb5bb86a98b3cf8fda1e471b2e23a5def81ea7,03/18/2023 04:06:00 PM,03/18/2023 04:15:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63387517,-73.94771867,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94771867 40.63387517),POINT (-73.948517 40.640085)
358034189,e5d7ca83af87ea86ddd2fc93074e8c82e155ed882bbceb5077ff0929e10ccf3d,03/18/2023 04:06:00 PM,03/18/2023 04:15:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6339025,-73.947722,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947722 40.6339025),POINT (-73.948517 40.640085)
358034188,0171216c286b0ffb29b815cd6ecd320c74275524c2c4b7cac1d68ec08fc77619,03/18/2023 04:03:00 PM,03/18/2023 04:13:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63551,-73.94794667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94794667 40.63551),POINT (-73.948517 40.640085)
358032723,3f458190e67894eae37e3e122850dc0f47bafbb450166309afda263437ff46e3,03/18/2023 07:22:46 AM,03/18/2023 07:52:57 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6346673333333,-73.9477673333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477673333333 40.6346673333333),POINT (-73.948517 40.640085)
358032484,1860c1ff0ea977142433d5f08ecc623a0777a636d05e485eb11c617913761cd3,03/18/2023 02:46:00 PM,03/18/2023 04:15:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63398783,-73.94773317,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94773317 40.63398783),POINT (-73.948517 40.640085)
358021750,71d0983010a22678619c779cdcf13bf718694a4801b4b03e37c0cf28c3aa962a,03/18/2023 09:23:20 AM,03/18/2023 02:35:55 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6323725,-73.9476486666667,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9476486666667 40.6323725),POINT (-73.947438 40.631827)
358009187,759fe43b2d12a1a9c818cf823848bf4ede108fcdb523e6ab276f4bf10b37dc6a,03/18/2023 11:07:49 AM,03/18/2023 11:52:13 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6323048333333,-73.9475686666667,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.9475686666667 40.6323048333333),POINT (-73.947438 40.631827)
357999582,9c7c2e29c6d491e1a9ee9b380c16caca66d4f6c0d76025a05faeba5ca5b20c74,03/18/2023 07:22:00 AM,03/18/2023 08:21:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6351435,-73.94796183,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94796183 40.6351435),POINT (-73.948517 40.640085)
357939446,660541d8824d175f7a0763606370a67aec32cab84742a0dc434cd98c94165fb2,03/17/2023 06:29:00 PM,03/17/2023 06:41:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6337375,-73.94772817,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94772817 40.6337375),POINT (-73.948517 40.640085)
357934192,cc1a93e152d426afa8fdfa8c99439a0caf16a6251696e0aaa65bea7793ea2a32,03/17/2023 05:47:00 PM,03/17/2023 06:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633532,-73.94763967,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94763967 40.633532),POINT (-73.948517 40.640085)
357933983,2d1edf4fb118cfbfa683e4d1499a61a910cd5045a9cf0d6a0bfc54f4b7ba53bc,03/17/2023 05:45:00 PM,03/17/2023 06:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633952,-73.94770917,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94770917 40.633952),POINT (-73.948517 40.640085)
357933979,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,03/17/2023 04:57:40 PM,03/17/2023 06:13:51 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6668665,-73.9507655,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.9507655 40.6668665),POINT (-73.950508 40.670871)
357926347,544e6914868a00359c84e3955910bcaee8fe5ab6eb09aa4e048497d019151d9f,03/17/2023 05:04:54 PM,03/17/2023 06:02:02 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.6308271666667,-73.9474876666667,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.9474876666667 40.6308271666667),POINT (-73.945851 40.62188)
357926110,7b5cc9cb1104d952a0f1be4df6f9a3166354de775c2b693840ed79d3959d0904,03/17/2023 04:56:00 PM,03/17/2023 05:04:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63058267,-73.94736717,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94736717 40.63058267),POINT (-73.945851 40.62188)
357921086,fc36e34de9755f867038ec185c9bd8cd2068adc4258e633cea5382c7bdbe23e3,03/17/2023 04:23:00 PM,03/17/2023 04:35:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63372583,-73.947747,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947747 40.63372583),POINT (-73.948517 40.640085)
357921085,ed922e21322a7d1a99d42c325be378eb2518b6470320d488d83a2944d1dc5cba,03/17/2023 04:25:12 PM,03/17/2023 04:37:16 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.6333835,-73.9477228333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9477228333333 40.6333835),POINT (-73.948517 40.640085)
357921083,53b113aa0c45fbb74f2ccaf5df734e8c8409bada9275b9d5cf992476915ae7a8,03/17/2023 04:23:00 PM,03/17/2023 04:35:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633768,-73.94775233,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94775233 40.633768),POINT (-73.948517 40.640085)
357920778,c747cb5bb11e809c7baac6e41348813ddcd8b7d626056ca1e6b6eb616b957b13,03/17/2023 03:47:55 PM,03/17/2023 03:59:34 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.6336208333333,-73.9476868333333,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.9476868333333 40.6336208333333),POINT (-73.948517 40.640085)
357920621,cefbc2b35a39a292e05e02735281220da696a3ba9f06e46226413963f6a30756,03/17/2023 03:47:00 PM,03/17/2023 03:59:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63379583,-73.94770667,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94770667 40.63379583),POINT (-73.948517 40.640085)
357914025,cebf62f39ca3b3395223141f44ee67fd1a8d8e4d009708e4e0e8ac4c5f7bfd7e,03/17/2023 02:48:54 PM,03/17/2023 03:58:26 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.6970901666667,-73.9528763333333,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.9528763333333 40.6970901666667),POINT (-73.953484 40.699506)
357914024,376ba1a7334f82cc6373bf5f615419ee053cb77d46f7d5acdca904d69aec9edf,03/17/2023 04:59:00 PM,03/17/2023 05:23:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63021067,-73.94735783,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94735783 40.63021067),POINT (-73.945851 40.62188)
